id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
3468,4.906358486766232,71.0467070369258,-53.48431525085419,4,-294.2735821520723,-11721.517364611764,-11744.60420364587,23.08685055040323,-11721.512937443476,-0.004427168287293171
3469,-1.1726276207012187,1.7948356925341686,-1.1930443882732686,4,-236.2704873804595,-1556.1792602548476,-897.1242712294461,-659.0549917984054,-1556.17907379489,-0.00018645995760380174
3470,-4.591240064894978,-22.0181135117744,-20.86368575804746,4,-250.98799114971519,-6809.124680287415,-6635.063370736976,-174.0613415019407,-6809.120483695494,-0.004196591920845094
3471,-20.91477563681151,-23.54137740704836,-31.827189321026513,2,-149.53643307876789,160.31746228815302,11.258175298698552,149.05928657522242,160.31722093001878,0.00024135813424663866
3472,25.809513655344748,65.12747653918872,67.49594407846985,4,-153.16996091128368,-107.78694714029702,-159.07690726331128,51.28996342909237,-107.7876495685316,0.0007024282345895472
3473,-62.1959381798552,-11.477541125169248,22.31303208394909,2,-62.742926015798666,65.98046813732854,-1.4158527381602113,67.3963208449875,65.98056589812164,-9.776079309631314e-5
3474,10.890459731687011,11.090118103811212,-1.0020166890453712,4,-197.87452606948793,-1247.1669266489928,-643.0491404416249,-604.1177891132097,-1247.1668066090515,-0.00012003994129372586
3475,-0.2890531067346416,3.085536232211484,-1.7379540062161154,4,-229.45566106796514,-1584.6992613790205,-923.7703780739308,-660.928886576685,-1584.6993864563121,0.00012507729161370662
3476,-32.527372694493856,15.94295038905601,-13.127375358428077,2,-112.29784390200042,103.4664048810681,3.759104233470195,99.70730024232401,103.46572129901043,0.0006835820576753804
3477,7.252475031592176,-54.0317016658201,-26.659574185983296,4,-359.9996102654838,104.40562798524182,-34.409244770991194,138.8148770360247,104.40520450237051,0.00042348287131233064
3478,-0.12294838915972202,19.9499150089979,16.99866512869088,4,-447.43989866914796,47.00965680229023,10.488999844770776,36.520657088470685,47.00961590230622,4.089998400758077e-5
3479,0.07904207972659724,1.0330594298065516,0.488765966663964,4,-238.98046948832413,-1424.3522716165758,-780.6904128905973,-643.6618586803072,-1424.3521573833095,-0.00011423326623116736
3480,-44.91956179294187,2.4806210401879842,26.898668064484024,1,-500.0000000000794,-944.2856964137477,-1168.4967793078483,224.21109114879525,-944.2855275069868,-0.00016890676090497436
3481,-27.529785286833484,-29.942856986857347,-2.6690990219195383,2,-156.00401323134,107.33751199936736,6.328540479487797,101.00897098704353,107.3374477160217,6.428334566521698e-5
3482,-27.18444441928956,-26.185283517683164,-16.77667896645066,2,-123.54434854040721,128.06268253231931,-0.31619592320484435,128.37887774244425,128.06241277897865,0.0002697533406603725
3483,33.763980089904905,-3.1288691226288927,-14.729904046190224,4,-129.681436227769,-1434.0078917405287,-771.1472812912849,-662.8606106861836,-1434.0077842250992,-0.00010751542959042126
3484,-15.148920319485331,24.728113554180542,-11.35309622468317,1,-500.0000000000794,79.68506787997285,44.31925544763889,35.36581398289719,79.68506951811898,-1.6381461307446443e-6
3485,16.22063191389971,17.891335260555657,0.8003728783604396,4,-191.73335849712635,-866.0633779299463,-408.6829961817446,-457.3803814513042,-866.0633226461366,-5.528380972918967e-5
3486,-4.216040391477573,-34.3284571606522,17.57923792310641,1,-500.0000000000794,82.40088342322639,29.32877770935997,53.072102853845976,82.40073106954367,0.00015235368272215055
3487,-2.5565068848147128,3.9930658451810133,-3.4959514058905046,4,-231.67997178011572,-1727.4368656075446,-1059.1252979957023,-668.3115681954926,-1727.4365615180498,-0.0003040894948753703
3488,50.28951679105888,26.05343889987298,5.575002833165072,4,-113.68796106651338,-366.0005644509617,-58.82817112394876,-307.1723918107589,-366.00049447762956,-6.997333213121237e-5
3489,-10.52656820536442,-24.163116577956714,19.36249093000828,1,-500.0000000000794,72.58824333752435,115.38692737532539,-42.79868329171731,72.58820371758947,3.9619934881329755e-5
3490,-53.3428252504572,-29.558395406381084,27.689723825052877,2,-186.5897142501811,234.3604816254963,259.97006574696167,-25.609590894837808,234.26127619001767,0.09920543547863758
3491,34.69780861201316,32.30986488254975,-19.93751792612064,4,-162.27865826521045,86.35298235923133,-34.31733922986292,120.67032209825967,86.35297964514784,2.7140834930605706e-6
3492,-9.670223054125941,-1.5137458334069374,-6.3747108453624355,4,-251.3777030122468,-1982.7216043043134,-1277.2563991694624,-705.4652051494959,-1982.7210695565054,-0.0005347478079329449
3493,11.13850043634508,-29.474038537081828,25.247875837031398,4,-262.3183408633751,6.579751919920811,42.657656410479525,-36.07790371909249,6.57964607326554,0.00010584665527169079
3494,47.7774112976957,20.03679812442769,-19.337349966890738,4,-112.85370945302604,-975.4570764604123,-514.6569101707333,-460.8001646653637,-975.4569821553606,-9.43050516752919e-5
3495,-74.98084104191656,-53.86249618374222,-1.1308178411465193,2,-57.01131349498126,116.15444953259525,-0.13205236690096395,116.28650140821739,116.15424201294759,0.00020751964765963749
3496,52.640716635750934,5.996999563417063,-10.917578366331043,4,-104.09285388944674,-1049.3523779688937,-391.6051932889618,-657.7471841799687,-1049.3522891321531,-8.883674058779434e-5
3497,-4.763359944396708,3.1666589948609007,3.731877645108077,4,-298.8848771949541,-1165.8124686279189,-587.698662312187,-578.113807250598,-1165.8124261316823,-4.2496236574152135e-5
3498,-6.012459128844845,4.5645995056932005,0.5840245271199642,4,-278.49941766737624,-1423.893338379654,-785.9375966857814,-637.9557393786667,-1423.8934848930505,0.00014651339643023675
3499,-69.0711172684144,2.190850349588241,-36.57947112913058,2,-52.29646946667373,317.56264331757365,-2.4942717928059523,320.05691515787595,317.5629068857898,-0.0002635682161553632
