id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
3862,-43.036075227754445,0.0,-58.76751355191423,4,-40.97878200520785,-10109.710514666047,-10088.71093323383,-20.99957149011967,-10109.721089994455,0.010575328407867346
3863,47.66769658914148,0.0,-144.23976756135755,4,-28.882948988051663,-11343.181219385477,-11313.532122408636,-29.649084695997267,-11343.171786178653,-0.009433206823814544
3864,25.263091990663327,0.0,14.566083887718092,4,-48.80447722317725,-10573.064953757765,-10551.875562106845,-21.189419404713362,-10573.078085427598,0.013131669833455817
3865,72.85836992723554,0.0,97.25685239630569,4,-53.56168366562895,-11078.973390412326,-11013.078091309219,-65.89532871434976,-11078.951716917687,-0.02167349463888968
3866,78.45508853563574,0.0,-34.560338009256725,4,-38.48149213611649,-11577.888348150478,-11585.615064687709,7.726698079402135,-11577.93497701783,0.04662886735241045
3867,-13.975709750667264,0.0,-67.22437743295025,4,-39.17297885080781,-10558.090268753107,-10537.539015802753,-20.551268175537146,-10558.109336405714,0.01906765260719112
3868,-154.59144541032478,0.0,93.33066572356628,4,-68.71341180244517,-814.6884829925491,-803.8490843496244,-10.839414437148363,-814.7191507500019,0.03066775745276118
3869,149.58518758796583,0.0,35.605299166472136,4,-39.69542194625136,-11997.485361522155,-11974.06957318832,-23.415751523694446,-11997.485491337095,0.00012981494000996463
3870,181.36346416226124,0.0,11.860594481461478,4,-35.35476956804626,-11817.253581636476,-11791.43624709,-25.817298773761042,-11817.259526484302,0.005944847825958277
3871,-56.595052898587795,0.0,-46.83317616860097,4,-42.9812608588283,-9710.95512891723,-9691.396713078457,-19.558402275323406,-9710.962137263594,0.007008346363363671
3872,145.40772193541025,0.0,64.73334671123196,4,-42.51318970825552,-11988.431781524492,-11932.308759584292,-56.12299287029214,-11988.444924708368,0.013143183876309195
3873,66.56765887261814,0.0,10.399377079826392,4,-44.6879940032066,-11193.082070597315,-11158.554367067782,-34.52770853377663,-11193.075848230044,-0.006222367270311224
3874,-64.99387259352748,0.0,-79.16764932059691,4,-38.30096651204056,-9957.289892016972,-9936.924859107081,-20.365042005261547,-9957.319025291818,0.029133274845662527
