id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
1,4.077654342734892,41.9145710808954,71.31009395106047,4,-334.8053983282357,-911.6568778974066,-952.8465376009962,41.189670953351644,-911.6567740440618,-0.00010385334485363273
2,-45.999697029818094,79.65319216493675,-16.012884660315912,4,-317.446925229274,-9119.063966859258,-9151.873210211636,32.80926491551123,-9119.061137468174,-0.0028293910836509895
3,17.528107808471137,6.808846396211832,-8.035176740687236,4,-165.58600241099504,-1491.4576065488639,-864.4001809050727,-627.0574254007856,-1491.4575527306595,-5.381820437833085e-5
4,-29.997157305784445,26.15356696463802,37.22639093973069,1,-499.9999999998192,409.2917085816439,294.33833254794024,114.95337552320316,409.29172796533476,-1.938369086929015e-5
5,69.27549056781164,-18.71288039670748,15.137681199938166,4,-87.67338783779138,-330.9390293435544,-6.113411729883039,-324.8256177833766,-330.93902341338554,-5.930168867962493e-6
