vx_kms,vy_kms,vz_kms,dt_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV,status
-29.181113659218358,4.574101533649344,12.055087376040166,-0.05,-6.555191449539336,118.18158338602959,-124.73677783018945,-6.248897586023602,-0.3062938635157346,1
-29.181113659218358,4.574101533649344,12.055087376040166,-0.025,-6.044323760139737,118.3332914693264,-124.37761812526482,-6.2162768309480505,0.17195307080831324,1
-29.181113659218358,4.574101533649344,12.055087376040166,-0.0125,-6.753154808405153,117.98332850612137,-124.73648617355587,-6.700147701927307,-0.05300710647784612,1
-29.181113659218358,4.574101533649344,12.055087376040166,-0.00625,-6.625089957885117,118.04708982082148,-124.67218264095743,-6.628156717551941,0.003066759666824126,1
-35.38241426982843,4.274414204613415,14.413760830845732,-0.05,-43.45042098463013,-110.1404949657798,66.69007058996382,-42.64019334572444,-0.8102276389056868,1
-35.38241426982843,4.274414204613415,14.413760830845732,-0.025,-40.37148815773019,-108.95293046213568,68.5814392966231,-40.477622123585675,0.10613396585548429,1
-35.38241426982843,4.274414204613415,14.413760830845732,-0.0125,-40.69110665894438,-109.09587044301733,68.40476073780309,-40.66828843871563,-0.022818220228749908,1
-35.38241426982843,4.274414204613415,14.413760830845732,-0.00625,-40.602350014619056,-109.06003862780538,68.45768557986038,-40.597919101962816,-0.004430912656239627,1
